%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609045545846014471,2125,1609045545846014471,-2.05066,-0.862555,-3.6167,0.0482505,0.0913588,0.988491,0.110505,0,0,0,0,0,0
1609045545949192562,2126,1609045545949192562,-2.20113,-0.848199,-3.62793,0.0397112,0.0901152,0.988985,0.110503,0,0,0,0,0,0
1609045546052303028,2127,1609045546052303028,-2.36513,-0.806141,-3.66035,0.0232717,0.0817395,0.990099,0.111719,0,0,0,0,0,0
1609045546155528310,2128,1609045546155528310,-2.56649,-0.777302,-3.70869,0.00291953,0.069079,0.991154,0.113284,0,0,0,0,0,0
1609045546225861864,2129,1609045546225861864,-2.76097,-0.696248,-3.67365,-0.0162144,0.0567182,0.991707,0.114181,0,0,0,0,0,0
1609045546327604289,2130,1609045546327604289,-2.95326,-0.64923,-3.57691,-0.030297,0.0504356,0.991454,0.116432,0,0,0,0,0,0
1609045546430611060,2131,1609045546430611060,-3.20938,-0.621172,-3.45781,-0.0363692,0.0518223,0.991136,0.1168,0,0,0,0,0,0
1609045546533616652,2132,1609045546533616652,-3.45059,-0.650115,-3.39626,-0.0364118,0.0533043,0.991078,0.116608,0,0,0,0,0,0
1609045546636709328,2133,1609045546636709328,-3.70806,-0.725196,-3.36641,-0.0329372,0.056099,0.991039,0.116662,0,0,0,0,0,0
1609045546740176768,2134,1609045546740176768,-3.96158,-0.797644,-3.34705,-0.0312819,0.0609159,0.990825,0.116522,0,0,0,0,0,0
1609045546842744721,2135,1609045546842744721,-4.20605,-0.864559,-3.45012,-0.0364164,0.0573995,0.990956,0.115697,0,0,0,0,0,0
1609045546945861847,2136,1609045546945861847,-4.43909,-0.926552,-3.60672,-0.0460095,0.0515199,0.990915,0.115393,0,0,0,0,0,0
1609045547049023848,2137,1609045547049023848,-4.62687,-0.889791,-3.75288,-0.0568465,0.0494146,0.99048,0.115224,0,0,0,0,0,0
1609045547152324390,2138,1609045547152324390,-4.77273,-0.941557,-3.90455,-0.0751085,0.0453829,0.989384,0.115842,0,0,0,0,0,0
1609045547255299239,2139,1609045547255299239,-4.88459,-0.976026,-4.01338,-0.0974453,0.0433808,0.987558,0.115551,0,0,0,0,0,0
1609045547325485698,2140,1609045547325485698,-4.96819,-1.06532,-3.92567,-0.112968,0.0398641,0.9862,0.114275,0,0,0,0,0,0
1609045547427297389,2141,1609045547427297389,-4.99712,-1.16439,-3.81807,-0.127398,0.0389613,0.984714,0.112207,0,0,0,0,0,0
1609045547530379403,2142,1609045547530379403,-5.07008,-1.28879,-3.70751,-0.135343,0.0367827,0.983894,0.110824,0,0,0,0,0,0
1609045547633501715,2143,1609045547633501715,-5.15115,-1.39832,-3.61537,-0.137491,0.033474,0.983717,0.110798,0,0,0,0,0,0
1609045547737027619,2144,1609045547737027619,-5.19656,-1.48761,-3.5475,-0.136198,0.032334,0.983963,0.110552,0,0,0,0,0,0
1609045547840529847,2145,1609045547840529847,-5.22256,-1.5755,-3.5192,-0.129747,0.0299748,0.984936,0.110313,0,0,0,0,0,0
1609045547942540481,2146,1609045547942540481,-5.23188,-1.67956,-3.48191,-0.121436,0.0249741,0.986175,0.109945,0,0,0,0,0,0
1609045548045616102,2147,1609045548045616102,-5.23901,-1.79485,-3.48743,-0.111527,0.0216895,0.98732,0.110859,0,0,0,0,0,0
1609045548148934559,2148,1609045548148934559,-5.20542,-1.83572,-3.49968,-0.107569,0.0185983,0.987776,0.111273,0,0,0,0,0,0
1609045548251969313,2149,1609045548251969313,-5.19143,-1.95058,-3.51697,-0.101771,0.0182902,0.988409,0.111153,0,0,0,0,0,0
1609045548355257531,2150,1609045548355257531,-5.13444,-2.0426,-3.53409,-0.0969026,0.0161826,0.989004,0.110541,0,0,0,0,0,0
1609045548425438530,2151,1609045548425438530,-5.06457,-2.15688,-3.53292,-0.0926548,0.0149717,0.989447,0.110392,0,0,0,0,0,0
1609045548527208546,2152,1609045548527208546,-4.98776,-2.30617,-3.56737,-0.0862076,0.0113821,0.990121,0.109997,0,0,0,0,0,0
1609045548630411052,2153,1609045548630411052,-4.83558,-2.49849,-3.58143,-0.0748135,0.00573997,0.991046,0.110441,0,0,0,0,0,0
1609045548733498315,2154,1609045548733498315,-4.67541,-2.62923,-3.5879,-0.0663231,-0.000153969,0.991607,0.110978,0,0,0,0,0,0
1609045548836724580,2155,1609045548836724580,-4.50213,-2.72388,-3.58952,-0.0523439,-0.00367426,0.992405,0.111262,0,0,0,0,0,0
1609045548939637510,2156,1609045548939637510,-4.30339,-2.80512,-3.55492,-0.0367989,-0.00198699,0.992995,0.112262,0,0,0,0,0,0
1609045549042781503,2157,1609045549042781503,-4.12123,-2.88411,-3.53935,-0.0294177,-0.000172145,0.993242,0.112271,0,0,0,0,0,0
1609045549145840292,2158,1609045549145840292,-3.99435,-3.00018,-3.5424,-0.0270752,-0.00260412,0.99326,0.112671,0,0,0,0,0,0
1609045549248911259,2159,1609045549248911259,-3.96795,-3.06976,-3.59093,-0.0221726,-0.00860418,0.993357,0.11259,0,0,0,0,0,0
1609045549352120852,2160,1609045549352120852,-3.88728,-3.17076,-3.6554,-0.0250979,-0.0103928,0.993274,0.112556,0,0,0,0,0,0
1609045549455209390,2161,1609045549455209390,-3.78939,-3.25409,-3.67864,-0.0275426,-0.0158124,0.993168,0.112285,0,0,0,0,0,0
1609045549525437041,2162,1609045549525437041,-3.63807,-3.31454,-3.66975,-0.0296517,-0.0231697,0.992969,0.112232,0,0,0,0,0,0
1609045549627305609,2163,1609045549627305609,-3.47337,-3.3709,-3.64029,-0.0292074,-0.0279137,0.992776,0.112979,0,0,0,0,0,0
1609045549730893093,2164,1609045549730893093,-3.23469,-3.43845,-3.59251,-0.0250719,-0.0309058,0.992814,0.112857,0,0,0,0,0,0
1609045549833607098,2165,1609045549833607098,-2.9977,-3.47543,-3.4928,-0.0150305,-0.0272287,0.993081,0.113237,0,0,0,0,0,0
1609045549936962951,2166,1609045549936962951,-2.77037,-3.50744,-3.41488,-0.00396661,-0.0208645,0.993255,0.113992,0,0,0,0,0,0
1609045550039831441,2167,1609045550039831441,-2.58052,-3.53961,-3.35174,0.00688702,-0.0169876,0.993294,0.114153,0,0,0,0,0,0
1609045550142829928,2168,1609045550142829928,-2.42077,-3.56015,-3.29786,0.0175942,-0.0123422,0.993134,0.11499,0,0,0,0,0,0
1609045550245914238,2169,1609045550245914238,-2.29965,-3.57899,-3.28064,0.0241892,-0.0124978,0.993012,0.114832,0,0,0,0,0,0
1609045550348732005,2170,1609045550348732005,-2.2536,-3.57164,-3.32027,0.0302262,-0.0123105,0.992669,0.116377,0,0,0,0,0,0
1609045550451773540,2171,1609045550451773540,-2.19692,-3.58593,-3.35666,0.0301716,-0.0134641,0.992852,0.114684,0,0,0,0,0,0
1609045550554830876,2172,1609045550554830876,-2.14321,-3.57905,-3.3901,0.0296084,-0.014135,0.99294,0.113994,0,0,0,0,0,0
1609045550625147314,2173,1609045550625147314,-2.08996,-3.55907,-3.42385,0.0283445,-0.014613,0.992877,0.114796,0,0,0,0,0,0
1609045550726934813,2174,1609045550726934813,-2.0278,-3.53329,-3.4383,0.0255314,-0.0158453,0.992977,0.114426,0,0,0,0,0,0
1609045550830390469,2175,1609045550830390469,-1.94982,-3.49,-3.48257,0.0185669,-0.019476,0.99303,0.114752,0,0,0,0,0,0
1609045550933288348,2176,1609045550933288348,-1.87577,-3.43512,-3.53733,0.00985264,-0.0234639,0.993063,0.114799,0,0,0,0,0,0
1609045551036381557,2177,1609045551036381557,-1.79311,-3.37386,-3.57617,0.00413199,-0.0262892,0.993122,0.114021,0,0,0,0,0,0
1609045551140032258,2178,1609045551140032258,-1.71742,-3.31453,-3.59134,-0.00150853,-0.0281881,0.992989,0.114787,0,0,0,0,0,0
1609045551242726975,2179,1609045551242726975,-1.65094,-3.24532,-3.61187,-0.0030464,-0.0290503,0.992887,0.115425,0,0,0,0,0,0
1609045551345826517,2180,1609045551345826517,-1.58392,-3.15894,-3.63307,-0.00298675,-0.0273139,0.992886,0.115853,0,0,0,0,0,0
1609045551448760091,2181,1609045551448760091,-1.5532,-3.13634,-3.59172,-0.00524124,-0.0269773,0.992765,0.116887,0,0,0,0,0,0
1609045551552073735,2182,1609045551552073735,-1.5288,-3.04046,-3.48044,-0.00253566,-0.0231193,0.992934,0.116364,0,0,0,0,0,0
1609045551654931767,2183,1609045551654931767,-1.45866,-2.92795,-3.36916,0.0112032,-0.0134555,0.992817,0.118355,0,0,0,0,0,0
1609045551725258771,2184,1609045551725258771,-1.43438,-2.84305,-3.28607,0.0289388,-0.00829552,0.992594,0.117686,0,0,0,0,0,0
1609045551827064850,2185,1609045551827064850,-1.4282,-2.74508,-3.28445,0.044666,-0.00291112,0.992162,0.116663,0,0,0,0,0,0
1609045551930380150,2186,1609045551930380150,-1.43588,-2.59576,-3.38777,0.0616167,0.00207927,0.991381,0.1156,0,0,0,0,0,0
1609045552033527136,2187,1609045552033527136,-1.46041,-2.46338,-3.47528,0.0720476,0.00363635,0.990706,0.115316,0,0,0,0,0,0
1609045552136532325,2188,1609045552136532325,-1.50568,-2.34154,-3.55304,0.0780801,0.00475412,0.990207,0.115637,0,0,0,0,0,0
1609045552240076534,2189,1609045552240076534,-1.57619,-2.23201,-3.6041,0.080971,0.00236971,0.990063,0.114948,0,0,0,0,0,0
1609045552342770294,2190,1609045552342770294,-1.68183,-2.11965,-3.63897,0.0841854,0.00851174,0.989842,0.114247,0,0,0,0,0,0
1609045552446268715,2191,1609045552446268715,-1.8009,-1.96818,-3.67681,0.0815261,0.0224025,0.989752,0.115078,0,0,0,0,0,0
1609045552548960535,2192,1609045552548960535,-1.89605,-1.84454,-3.74518,0.0670561,0.041614,0.989927,0.11754,0,0,0,0,0,0
1609045552652086855,2193,1609045552652086855,-2.01128,-1.7043,-3.75582,0.0464874,0.0567505,0.990414,0.11704,0,0,0,0,0,0
1609045552755051193,2194,1609045552755051193,-2.17156,-1.6483,-3.74287,0.029639,0.0649517,0.991037,0.112907,0,0,0,0,0,0
1609045552825287919,2195,1609045552825287919,-2.31841,-1.56124,-3.75762,0.0125353,0.0727189,0.990854,0.112975,0,0,0,0,0,0
1609045552926853516,2196,1609045552926853516,-2.44744,-1.47936,-3.67544,-0.00985829,0.0836999,0.990216,0.111218,0,0,0,0,0,0
1609045553030728624,2197,1609045553030728624,-2.63263,-1.37713,-3.56234,-0.0281779,0.0960762,0.98886,0.110145,0,0,0,0,0,0
1609045553133092893,2198,1609045553133092893,-2.81174,-1.28776,-3.44529,-0.0394537,0.108662,0.987227,0.109629,0,0,0,0,0,0
1609045553236082845,2199,1609045553236082845,-2.96891,-1.23361,-3.34396,-0.0442667,0.120415,0.985682,0.109414,0,0,0,0,0,0
1609045553339690980,2200,1609045553339690980,-3.12515,-1.2304,-3.25821,-0.0439778,0.128364,0.984821,0.108241,0,0,0,0,0,0
1609045553442340770,2201,1609045553442340770,-3.28292,-1.29609,-3.19998,-0.0423061,0.125728,0.985265,0.10796,0,0,0,0,0,0
1609045553545769780,2202,1609045553545769780,-3.44065,-1.41815,-3.25077,-0.0468282,0.110827,0.986875,0.107716,0,0,0,0,0,0
1609045553855029525,2203,1609045553855029525,-3.62863,-1.42912,-3.32379,-0.0593705,0.102237,0.987167,0.107347,0,0,0,0,0,0
1609045553925377703,2204,1609045553925377703,-3.82421,-1.42808,-3.46725,-0.0744517,0.0834545,0.987917,0.107299,0,0,0,0,0,0
1609045553925377703,2205,1609045553925377703,-3.98068,-1.41679,-3.65704,-0.0912115,0.0708135,0.987421,0.10801,0,0,0,0,0,0
1609045553925377703,2206,1609045553925377703,-4.03812,-1.4764,-3.75019,-0.104331,0.0598027,0.98672,0.109189,0,0,0,0,0,0
1609045554027113456,2207,1609045554027113456,-3.99672,-1.59258,-3.68384,-0.122841,0.0535279,0.985325,0.105735,0,0,0,0,0,0
1609045554130776863,2208,1609045554130776863,-3.97264,-1.80381,-3.59699,-0.129458,0.0450323,0.985161,0.103297,0,0,0,0,0,0
1609045554336747644,2209,1609045554336747644,-3.96675,-1.99551,-3.50183,-0.125694,0.0422454,0.985834,0.102705,0,0,0,0,0,0
1609045554439993886,2210,1609045554439993886,-3.94174,-2.17786,-3.34572,-0.114142,0.0353477,0.987501,0.102781,0,0,0,0,0,0
1609045554439993886,2211,1609045554439993886,-3.95495,-2.32859,-3.22549,-0.0998702,0.0283389,0.989154,0.10391,0,0,0,0,0,0
1609045554542752781,2212,1609045554542752781,-3.96624,-2.44024,-3.16818,-0.0855064,0.0252253,0.990471,0.104978,0,0,0,0,0,0
1609045554645927657,2213,1609045554645927657,-3.97105,-2.56539,-3.13906,-0.0704253,0.0176781,0.991686,0.106237,0,0,0,0,0,0
1609045554748763800,2214,1609045554748763800,-3.96892,-2.70587,-3.12094,-0.0618726,0.00969677,0.992279,0.107048,0,0,0,0,0,0
1609045554851796851,2215,1609045554851796851,-3.96491,-2.85502,-3.14825,-0.057777,-0.00541165,0.992575,0.106898,0,0,0,0,0,0
1609045554954851744,2216,1609045554954851744,-3.97494,-2.98403,-3.29143,-0.055257,-0.0248498,0.992484,0.106327,0,0,0,0,0,0
1609045555025084293,2217,1609045555025084293,-3.95956,-3.06844,-3.43166,-0.0542403,-0.0414657,0.991946,0.106684,0,0,0,0,0,0
1609045555126944258,2218,1609045555126944258,-3.90749,-3.16851,-3.52268,-0.0574294,-0.0503803,0.99134,0.106812,0,0,0,0,0,0
1609045555230225500,2219,1609045555230225500,-3.79264,-3.30322,-3.62254,-0.0580277,-0.0558347,0.991029,0.106667,0,0,0,0,0,0
1609045555333413056,2220,1609045555333413056,-3.64326,-3.41546,-3.71427,-0.0598002,-0.0609559,0.990575,0.107098,0,0,0,0,0,0
1609045555436440199,2221,1609045555436440199,-3.48999,-3.50261,-3.77887,-0.0598744,-0.0626805,0.990445,0.10726,0,0,0,0,0,0
1609045555539493938,2222,1609045555539493938,-3.35128,-3.55758,-3.79045,-0.0583569,-0.0650151,0.990335,0.107724,0,0,0,0,0,0
1609045555642583334,2223,1609045555642583334,-3.19851,-3.58859,-3.76609,-0.0533365,-0.0671333,0.990534,0.107191,0,0,0,0,0,0
1609045555745749819,2224,1609045555745749819,-3.03272,-3.61317,-3.70866,-0.0453286,-0.0730017,0.990423,0.108069,0,0,0,0,0,0
1609045555848639197,2225,1609045555848639197,-2.88967,-3.60392,-3.5867,-0.0402501,-0.071669,0.990731,0.108147,0,0,0,0,0,0
1609045555951527390,2226,1609045555951527390,-2.75956,-3.58924,-3.52814,-0.0332881,-0.066887,0.991175,0.109498,0,0,0,0,0,0
1609045556054435167,2227,1609045556054435167,-2.62896,-3.52919,-3.4489,-0.02586,-0.0490985,0.992348,0.110299,0,0,0,0,0,0
1609045556124721481,2228,1609045556124721481,-2.47602,-3.46323,-3.39253,-0.0180228,-0.0320597,0.993237,0.110123,0,0,0,0,0,0
1609045556226395676,2229,1609045556226395676,-2.36912,-3.44285,-3.36921,-0.0153443,-0.0163051,0.993541,0.11124,0,0,0,0,0,0
1609045556329759218,2230,1609045556329759218,-2.23082,-3.46737,-3.40128,-0.0120658,0.00286084,0.993797,0.110517,0,0,0,0,0,0
1609045556432777067,2231,1609045556432777067,-2.08865,-3.45177,-3.45554,-0.0120626,0.01362,0.99366,0.110941,0,0,0,0,0,0
1609045556535964195,2232,1609045556535964195,-1.94701,-3.39074,-3.47575,-0.012342,0.0190433,0.99347,0.111811,0,0,0,0,0,0
1609045556639081285,2233,1609045556639081285,-1.79783,-3.29154,-3.49092,-0.0124801,0.019922,0.993364,0.112588,0,0,0,0,0,0
1609045556742258837,2234,1609045556742258837,-1.64203,-3.21169,-3.47519,-0.00730485,0.0178632,0.993425,0.112846,0,0,0,0,0,0
1609045556845523728,2235,1609045556845523728,-1.51418,-3.13564,-3.47446,-0.000872765,0.0157119,0.993543,0.112363,0,0,0,0,0,0
1609045556949098445,2236,1609045556949098445,-1.41019,-3.07588,-3.44225,0.00024129,0.0184795,0.993474,0.112552,0,0,0,0,0,0
1609045557051755316,2237,1609045557051755316,-1.31005,-3.02602,-3.42249,0.00872068,0.017186,0.99341,0.112986,0,0,0,0,0,0
1609045557154911551,2238,1609045557154911551,-1.21576,-2.95314,-3.39257,0.016132,0.023344,0.992963,0.114974,0,0,0,0,0,0
1609045557225000658,2239,1609045557225000658,-1.1401,-2.88048,-3.3519,0.0219669,0.0311519,0.992657,0.114801,0,0,0,0,0,0
1609045557326965202,2240,1609045557326965202,-1.07836,-2.82494,-3.3551,0.0265187,0.0367837,0.992396,0.114428,0,0,0,0,0,0
1609045557430171457,2241,1609045557430171457,-0.999288,-2.80545,-3.37876,0.0311589,0.0422905,0.992154,0.113448,0,0,0,0,0,0
1609045557533213462,2242,1609045557533213462,-0.918787,-2.7985,-3.46811,0.0312031,0.0399671,0.992264,0.11332,0,0,0,0,0,0
1609045557636484387,2243,1609045557636484387,-0.878054,-2.7758,-3.51379,0.0277609,0.036333,0.992555,0.112893,0,0,0,0,0,0
1609045557739882270,2244,1609045557739882270,-0.854186,-2.75557,-3.56769,0.0266816,0.032872,0.992702,0.112917,0,0,0,0,0,0
1609045557842681872,2245,1609045557842681872,-0.839883,-2.71633,-3.63272,0.0239177,0.0280475,0.992865,0.113403,0,0,0,0,0,0
1609045557945676459,2246,1609045557945676459,-0.836279,-2.68027,-3.68077,0.0193007,0.0249914,0.992986,0.113934,0,0,0,0,0,0
1609045558048704548,2247,1609045558048704548,-0.827361,-2.64344,-3.70461,0.0142628,0.024789,0.993085,0.113863,0,0,0,0,0,0
1609045558151693231,2248,1609045558151693231,-0.828537,-2.62026,-3.69641,0.00925765,0.0242879,0.993165,0.113784,0,0,0,0,0,0
1609045558255567726,2249,1609045558255567726,-0.835949,-2.61355,-3.67821,0.0035228,0.0200849,0.993259,0.114111,0,0,0,0,0,0
1609045558325136358,2250,1609045558325136358,-0.837135,-2.58821,-3.66762,0.000539131,0.0236767,0.993274,0.113342,0,0,0,0,0,0
1609045558426784342,2251,1609045558426784342,-0.834406,-2.57203,-3.63228,-0.000592244,0.0252187,0.993163,0.113979,0,0,0,0,0,0
1609045558632832137,2252,1609045558632832137,-0.850217,-2.56133,-3.58457,5.75258e-05,0.0276155,0.993085,0.114105,0,0,0,0,0,0
1609045558839288251,2253,1609045558839288251,-0.872669,-2.53575,-3.52442,-0.000157004,0.0293098,0.993121,0.113366,0,0,0,0,0,0
1609045558942185745,2254,1609045558942185745,-0.911104,-2.52071,-3.46489,-0.000517921,0.0281779,0.993056,0.114216,0,0,0,0,0,0
1609045558942185745,2255,1609045558942185745,-0.953427,-2.50746,-3.40922,-0.000561252,0.0269609,0.993125,0.113908,0,0,0,0,0,0
1609045559045587171,2256,1609045559045587171,-1.01296,-2.49314,-3.34962,0.00022259,0.0273714,0.993108,0.113963,0,0,0,0,0,0
1609045559148708656,2257,1609045559148708656,-1.08182,-2.48705,-3.30032,-0.00146405,0.028658,0.993107,0.113642,0,0,0,0,0,0
1609045559354952880,2258,1609045559354952880,-1.15759,-2.48063,-3.31338,-0.00602128,0.0297564,0.993097,0.113298,0,0,0,0,0,0
1609045559425126072,2259,1609045559425126072,-1.24577,-2.49415,-3.37204,-0.0115763,0.0240153,0.993236,0.113011,0,0,0,0,0,0
1609045559425126072,2260,1609045559425126072,-1.31928,-2.52328,-3.41573,-0.0181523,0.0190013,0.993321,0.11235,0,0,0,0,0,0
1609045559526956014,2261,1609045559526956014,-1.3558,-2.52626,-3.44157,-0.0227408,0.0175201,0.99323,0.112564,0,0,0,0,0,0
1609045559526956014,2262,1609045559526956014,-1.3715,-2.52223,-3.45829,-0.0244012,0.0180132,0.993185,0.112529,0,0,0,0,0,0
1609045559629917508,2263,1609045559629917508,-1.40164,-2.49983,-3.45461,-0.0229952,0.0240608,0.993088,0.112551,0,0,0,0,0,0
1609045559733048530,2264,1609045559733048530,-1.43666,-2.49351,-3.42612,-0.0239403,0.0247622,0.993006,0.112927,0,0,0,0,0,0
1609045559836479747,2265,1609045559836479747,-1.48331,-2.50532,-3.4028,-0.02571,0.023463,0.993011,0.112772,0,0,0,0,0,0
1609045559939315766,2266,1609045559939315766,-1.54292,-2.53155,-3.39618,-0.0281578,0.0208633,0.993032,0.112515,0,0,0,0,0,0
1609045560042662271,2267,1609045560042662271,-1.60911,-2.56079,-3.3854,-0.0340123,0.0154133,0.992912,0.11283,0,0,0,0,0,0
1609045560145627761,2268,1609045560145627761,-1.66779,-2.5819,-3.38594,-0.0358082,0.0124416,0.992933,0.112457,0,0,0,0,0,0
1609045560249068870,2269,1609045560249068870,-1.71389,-2.58402,-3.38578,-0.0408896,0.0113605,0.992764,0.112329,0,0,0,0,0,0
1609045560351808201,2270,1609045560351808201,-1.77262,-2.59044,-3.39659,-0.0448298,0.00726839,0.992667,0.112024,0,0,0,0,0,0
1609045560455149091,2271,1609045560455149091,-1.82364,-2.58776,-3.42019,-0.0515126,0.00599874,0.992368,0.111877,0,0,0,0,0,0
1609045560525129838,2272,1609045560525129838,-1.85931,-2.58981,-3.44234,-0.0577058,0.00404266,0.992108,0.111241,0,0,0,0,0,0
1609045560626830327,2273,1609045560626830327,-1.86624,-2.5915,-3.45439,-0.0603028,0.00296059,0.991889,0.111854,0,0,0,0,0,0
1609045560729971199,2274,1609045560729971199,-1.85583,-2.58187,-3.47172,-0.0649008,0.00278232,0.991536,0.112415,0,0,0,0,0,0
1609045560833241510,2275,1609045560833241510,-1.82799,-2.58108,-3.48911,-0.0654034,0.00308069,0.991433,0.11302,0,0,0,0,0,0
1609045560935971138,2276,1609045560935971138,-1.77261,-2.57218,-3.49553,-0.0655422,0.00451757,0.991466,0.112599,0,0,0,0,0,0
1609045561040133625,2277,1609045561040133625,-1.70228,-2.54574,-3.46642,-0.0572931,0.014214,0.991836,0.113031,0,0,0,0,0,0
1609045561142429269,2278,1609045561142429269,-1.58888,-2.51494,-3.39862,-0.0452422,0.0229709,0.992238,0.113528,0,0,0,0,0,0
1609045561245410471,2279,1609045561245410471,-1.5231,-2.54975,-3.35759,-0.0318896,0.0256236,0.992682,0.113615,0,0,0,0,0,0
1609045561348938339,2280,1609045561348938339,-1.4862,-2.59706,-3.32412,-0.031591,0.0247322,0.992762,0.113198,0,0,0,0,0,0
1609045561451721737,2281,1609045561451721737,-1.52601,-2.6215,-3.3681,-0.0286261,0.0233355,0.992785,0.114074,0,0,0,0,0,0
1609045561554635390,2282,1609045561554635390,-1.54454,-2.64342,-3.38866,-0.0320011,0.0145917,0.992993,0.112817,0,0,0,0,0,0
1609045561625007455,2283,1609045561625007455,-1.53361,-2.64583,-3.39751,-0.0328055,0.0106773,0.993053,0.112497,0,0,0,0,0,0
1609045561726679773,2284,1609045561726679773,-1.47636,-2.62577,-3.37444,-0.0273956,0.0115569,0.993162,0.112892,0,0,0,0,0,0
1609045561830330813,2285,1609045561830330813,-1.36508,-2.58696,-3.33684,-0.0162806,0.016196,0.993246,0.113729,0,0,0,0,0,0
1609045561933094973,2286,1609045561933094973,-1.27877,-2.57674,-3.32363,-0.0106078,0.0196828,0.993235,0.113947,0,0,0,0,0,0
1609045562036308622,2287,1609045562036308622,-1.20433,-2.5875,-3.33876,-0.00615693,0.0233357,0.993205,0.113852,0,0,0,0,0,0
1609045562139246081,2288,1609045562139246081,-1.14485,-2.60146,-3.35048,4.12168e-06,0.0239664,0.993206,0.113875,0,0,0,0,0,0
1609045562242445375,2289,1609045562242445375,-1.10838,-2.6235,-3.36824,0.00565577,0.0241026,0.99318,0.113931,0,0,0,0,0,0
1609045562345414712,2290,1609045562345414712,-1.079,-2.63858,-3.37538,0.0132723,0.0263143,0.993043,0.114008,0,0,0,0,0,0
1609045562448996016,2291,1609045562448996016,-1.06251,-2.63982,-3.37053,0.0215574,0.0252291,0.992867,0.114516,0,0,0,0,0,0
1609045562551852177,2292,1609045562551852177,-1.05048,-2.63866,-3.39458,0.0226593,0.0213441,0.992895,0.114847,0,0,0,0,0,0
1609045562654872498,2293,1609045562654872498,-1.04528,-2.65296,-3.46084,0.0231785,0.0169577,0.993,0.114566,0,0,0,0,0,0
1609045562725147699,2294,1609045562725147699,-1.04136,-2.65262,-3.51091,0.0221785,0.0142286,0.993074,0.114495,0,0,0,0,0,0
1609045562827008118,2295,1609045562827008118,-1.03665,-2.65038,-3.54775,0.0223234,0.0136889,0.992977,0.115369,0,0,0,0,0,0
1609045562930232240,2296,1609045562930232240,-1.03466,-2.64152,-3.59774,0.0199093,0.0135367,0.993006,0.11558,0,0,0,0,0,0
1609045563033345456,2297,1609045563033345456,-1.05188,-2.64734,-3.66602,0.0171844,0.0145738,0.993085,0.115211,0,0,0,0,0,0
1609045563136700536,2298,1609045563136700536,-1.06228,-2.64391,-3.71908,0.0115296,0.0130182,0.993145,0.115589,0,0,0,0,0,0
1609045563239694397,2299,1609045563239694397,-1.08495,-2.65769,-3.78214,0.00627837,0.00652012,0.993313,0.115096,0,0,0,0,0,0
1609045563342405789,2300,1609045563342405789,-1.12498,-2.65246,-3.86015,0.00141498,0.00222361,0.993262,0.115863,0,0,0,0,0,0
1609045563445483225,2301,1609045563445483225,-1.15797,-2.63707,-3.94072,-0.00138505,0.00424594,0.993232,0.116063,0,0,0,0,0,0
1609045563651756077,2302,1609045563651756077,-1.18538,-2.60457,-4.00667,-0.00172121,0.00955359,0.993157,0.116381,0,0,0,0,0,0
1609045563755843184,2303,1609045563755843184,-1.19637,-2.56771,-4.06382,-0.0017616,0.0156368,0.993021,0.116882,0,0,0,0,0,0
1609045563825057757,2304,1609045563825057757,-1.2273,-2.54919,-4.10543,-0.00141095,0.0230438,0.992865,0.116991,0,0,0,0,0,0
1609045563825057757,2305,1609045563825057757,-1.27172,-2.55169,-4.16305,-0.00524214,0.0224031,0.992816,0.117416,0,0,0,0,0,0
1609045563926642631,2306,1609045563926642631,-1.331,-2.55036,-4.19831,-0.00980733,0.0217657,0.992926,0.116312,0,0,0,0,0,0
1609045564029897775,2307,1609045564029897775,-1.41805,-2.55313,-4.25855,-0.0156384,0.0165978,0.992837,0.117282,0,0,0,0,0,0
1609045564235879606,2308,1609045564235879606,-1.48815,-2.53789,-4.30861,-0.0214124,0.0142464,0.992784,0.117123,0,0,0,0,0,0
1609045564339741240,2309,1609045564339741240,-1.56023,-2.50371,-4.34742,-0.0271066,0.0116921,0.992825,0.115878,0,0,0,0,0,0
1609045564442121385,2310,1609045564442121385,-1.63568,-2.47064,-4.39522,-0.0310879,0.0102537,0.992756,0.1156,0,0,0,0,0,0
1609045564442121385,2311,1609045564442121385,-1.69174,-2.43331,-4.44458,-0.0336826,0.010491,0.992621,0.116015,0,0,0,0,0,0
1609045564545012464,2312,1609045564545012464,-1.73276,-2.40517,-4.48553,-0.031977,0.0139006,0.992524,0.116959,0,0,0,0,0,0
1609045564648471448,2313,1609045564648471448,-1.75413,-2.36794,-4.49445,-0.0290908,0.0174408,0.992582,0.116752,0,0,0,0,0,0
1609045564751583772,2314,1609045564751583772,-1.7717,-2.33949,-4.51147,-0.0283536,0.022317,0.992502,0.116781,0,0,0,0,0,0
1609045564855744321,2315,1609045564855744321,-1.80707,-2.31885,-4.53728,-0.0284972,0.0260888,0.992417,0.116687,0,0,0,0,0,0
1609045564925136876,2316,1609045564925136876,-1.85624,-2.33193,-4.55303,-0.0286674,0.0236435,0.992571,0.115851,0,0,0,0,0,0
1609045565026943809,2317,1609045565026943809,-1.90076,-2.33049,-4.57239,-0.0282308,0.02381,0.992595,0.115722,0,0,0,0,0,0
